# This file was generated with the arguments 'sampling='custom'', 'statistics=['median', 'p75', 'p90', 'p95']', 'daterange=[datetime.datetime(2015, 1, 1, 0, 0, tzinfo=<UTC>), datetime.datetime(2015, 12, 31, 23, 59, tzinfo=<UTC>)]' received at 2024-11-15 15:24:30.388626+00:00
lat,lon,value
52.388869,13.094618,39.0490566
41.274167,-8.376111,10.354301000000001
53.69874,-113.22285,6.0
51.55107,9.94976,7.703326645290001
43.30277777,-1.98444444,11.08656
41.4153192904672,1.990521216,12.30716
42.46399999999999,-2.428,6.582173000000001
52.608609,12.885194,6.493460000000001
50.731478,13.75145,3.7895476100000005
37.871111,-8.723889,2.8937
52.437165,-1.829999,9.5412384591
46.9510019036189,7.44087126250177,34.510273492
50.383217,8.060998,15.62403852575695
-23.51870583,-46.74332004,nan
30.036422,-94.071061,4.5
28.0990499995529,-17.12051,5.7874
33.95507,-118.43046,5.8
43.13861,-80.29264,5.0
59.90608,10.61195,32.19337829108541
28.976989999544,-13.547584,7.6698900000000005
48.376576,10.88837,15.474571200000003
51.523567,7.483597,44.99099372
50.65389,10.76944,1.8757055999999999
43.74561,-101.941218,1.1
40.009439999471,3.85648,3.41667
58.96165,5.7314,11.854081047848751
41.6890494414666,2.495746675,22.034200000000002
53.532075,9.832702,8.32223559
40.4306,-3.542400000000001,28.867539999999998
42.7261111094647,-7.45194444,14.25911
43.4605599994638,-3.80861,22.3390975
43.0935,-8.4964,6.55449
51.033834,6.451483,9.610555280000002
46.1956009059889,6.21124831844613,11.007245964000003
48.182835,12.781387,7.3776872000000004
40.540351,-3.645253,12.899590000000002
43.1308,-2.078,23.53264
53.36235,7.20726,8.55537669878
51.342561,6.670195,18.023228135000004
41.694342,24.738078,1.9291727
41.5441046504669,0.829933196,6.8680699999999995
49.254344,6.867744,10.8368832
40.617488,-79.727664,5.0
47.298611,-101.766944,2.4
46.3864,-62.5828,0.0
52.80077,10.75673,3.14423495
50.947367,6.957701,38.861353595
51.2945,3.74948,6.982334000000001
27.897638999555,-15.445028,3.41667
52.602056,11.850274,5.2160709908800005
47.67027777946561,15.860277778,3.3001715513661
52.981686,-122.493227,8.0
40.1672199994705,-3.27667,6.03152
53.0903,-114.46061,3.0
46.933754,-96.85535,3.8
50.048397,10.232076,16.180938100000002
28.4593139995492,-16.270206,9.204070000000002
36.0670700094886,14.19715309,1.359722
50.124589,8.691911,44.5762773873828
40.3947222194698,-3.73194444,20.186440000000005
43.322554,21.919025,16.78852927238515
43.2411,-2.8837,17.048620000000003
38.1081399994783,-4.9268,5.02031
53.758971,-0.305749,24.496161856
34.894054,-117.024756,12.700000000000001
50.804258,8.769324,13.748846443208048
36.694261,-121.623271,4.0
42.9536111094644,-9.18611111,4.74146
55.6942059493105,12.0888982729816,1.147529235
54.43667,12.72528,2.1870565
47.0943611105647,15.4151111111111,11.297704738864951
50.355581,7.596583,29.54547100782245
45.2697,-66.0614,5.0
51.303772,13.009406,4.24601208
46.8349999994643,14.8436111111111,25.919258139770104
53.396348,12.463929,3.075003
51.312076,9.49112,38.66247640699615
50.1953620910644,15.8463764190674,15.6225575
32.842297,-116.768326,nan
43.84033,-105.35955,6.0
47.568236,-122.308628,nan
