# This file was generated from the request 'https://toar-data.fz-juelich.de/api/v2/analysis/statistics/map/?daterange=2015-01-01T00:00:00,2015-12-31T23:59:59&variable_id=19&statistics=median,p75,p90,p95&format=csv' received at 2024-11-15 14:57:16.569164+00:00
lat,lon,value
-34.56,-58.506,13.1
28.56,77.094,56.82
28.6787,77.2262,48.99
21.048,105.8,52.975
47.929732,106.888629,179.0
-6.888,107.61,44.25
23.728,90.398,60.375
47.913429,106.997907,78.0
1.298,103.78,80.0
-33.464142,-70.660797,21.0
52.16077306,21.03916667,31.8
52.1116,5.70842,13.217378333333333
40.01,116.333,88.0
31.907,34.81,17.4
53.2178,6.5789,9.001168229166666
8.484,4.675,17.1
52.17203333,22.27277778,48.9
-33.591390623022,-70.594788,20.0
47.9176056,106.9373611,89.0
-33.049743798096,-71.614167231712,13.05
47.9153833,106.8941944,96.0
-33.673752071375,-70.953064737434,13.1
52.105,5.12446,14.119264166666667
47.863943,106.779094,123.0
51.5993,-0.068218,16.0
-36.923329602986,-73.036132300941,11.4125
-32.77898790221,-71.373031276855,13.2125
-37.021182877699,-73.149555550926,15.1
-36.784653741124,-73.052063025795,16.02
51.5184,5.14845,15.353303991228069
-34.974925077541,-71.233967512329,11.97
-45.579045667164,-72.049964505825,27.845
52.2966,4.51082,12.082883229166669
51.8414,5.85778,14.791754166666667
51.48879,-0.441614,16.0
31.21,121.44,62.0
23.12,113.32,49.0
-22.087,-70.193253,15.02
51.45258,0.070766,12.0
51.5210467476039,-0.213492139585065,12.0
51.46603,0.184806,17.0
51.425286,-0.345606,10.0
-36.601713211434,-72.958522830688,13.0375
-37.463035064801,-72.324575155457,33.24
-22.063792,-70.185945,41.94
-22.111064,-70.210828,28.4
-33.365775677885,-70.748288055225,19.0
-22.44283906304,-68.932546346863,17.125
-36.616167751711,-72.093040558483,10.05
-38.725302444781,-72.571192550926,9.41
-53.158295492238,-70.921497482453,6.7985
-28.469998068842,-71.219652562817,9.49
-38.74869912298,-72.620788228172,10.89
-29.933006518748,-71.261966365967,12.29
-27.370329154948,-70.323906678352,16.2125
-22.460270722943,-68.937706917007,7.8405
-33.422301,-70.651162,22.0
-36.594880886514,-72.089253650482,17.174999999999997
47.922495,106.794805,208.0
-22.888724142633,-69.318140714844,9.0
-33.492848789461,-70.719440279762,18.0
-33.433089610143,-70.732147868717,18.5
-33.547099645619,-70.666204101852,25.0
-34.143888375919,-70.737131207664,20.975
-33.516630362266,-70.588123961971,21.0
-35.406582744695,-71.633396474869,7.986
-33.437811379126,-70.750171233135,17.0
-33.020419817382,-71.550092842922,25.895
-39.831316104673,-73.22851282209,23.35
-34.162314609087,-70.713919225517,11.7
-38.764767451719,-72.598795682209,16.47
-35.435141887663,-71.678261499336,8.986
-23.61354215815,-70.383315682411,11.405
-33.37677352033,-70.523326784061,20.0
-35.435725588722,-71.619553864003,9.49
-45.57996447948,-72.061125987766,27.0425
-40.584478665958,-73.11871982209,13.24
-33.047466597243,-71.434512871895,8.83
52.2015,4.98744,12.672193541666664
51.5935,4.82494,17.4588125
51.8382,5.85694,14.539361875
51.9271,4.46134,16.535541666666667
-37.471182288689,-72.36146284977,12.4925
51.9142,4.47992,18.33317083333333
51.4074,5.39333,10.788758958333332
52.2345,6.91949,14.664562708333332
-18.483427991456,-70.290550727043,14.04
-35.836942234921,-71.592865853985,8.66
-29.970390235273,-71.336038250122,10.94
-22.462144644634,-68.92806169339,15.5975
47.928444,106.930189,354.5
17.443464,78.47489,75.0
22.547142,88.351048,221.25
52.22517222,21.89311111,37.0
-36.735998,-73.118693,19.07
52.55094028,19.70527778,33.849999999999994
52.21929306,21.00583333,48.0
-6.236585,106.793335,38.0
-6.182382,106.834094,36.0
21.02177,105.819002,123.9
-32.2716667,150.8858333,8.6
52.19172722,20.83888889,44.25
51.39909556,21.13916667,36.2
52.40757694,20.95555556,50.3
52.29085889,21.03916667,30.2
28.598096,77.189066,296.75
51.406968,6.965643,15.5925
49.444516,10.316582,14.83
48.95218,10.59772,16.92
53.564399,9.94458,20.95825
49.783942,6.690488,17.91486216
49.351143,8.423005,18.478850365
52.401352,13.059945,18.68
53.064262,14.285139,16.36
52.146264,14.638166,20.0325
51.756476,14.327998,19.28
52.337336,14.538595,18.075
52.409309,12.548376,18.0675
52.563835,14.015252,15.42
52.393932,13.037474,18.84
52.420442,12.552303,17.99
52.832467,13.822211,18.08
52.99875,11.73846,13.9575
51.746344,14.33455,18.53
52.608609,12.885194,16.97
52.677651,13.582269,18.44
52.388869,13.094618,18.37
51.5645,14.3764,17.6
52.349703,13.424304,18.9675
49.304889,10.572297,17.5175
50.058195,12.18865,18.06
49.869422,9.171544,16.4575
49.991518,9.117973,16.01
48.376576,10.88837,17.64
49.89833,10.887686,17.15
48.177175,12.829314,17.93
50.260578,10.959312,15.3675
48.769444,11.428766,18.3325
48.909518,11.879245,19.04
47.72514,10.306561,13.56
47.554391,9.690021,16.46
48.137252,11.564924,17.96
48.154534,11.554669,15.65
48.853211,11.777818,20.005000000000003
48.397079,10.008293,18.5975
49.462229,11.025473,18.35
49.321955,12.128139,17.985
49.438464,12.548869,11.55
49.67895,12.159361,17.744999999999997
49.804695,9.95642,16.05
48.021657,12.538174,16.04
48.173194,11.648036,14.74
48.326013,10.903051,17.09
47.968753,11.220172,11.56
48.149606,11.536513,19.22
48.573629,13.422039,20.385
47.648459,12.188324,15.73
53.060045,8.916966,15.0775
53.562455,8.569405,12.4
53.1177,8.69506,14.66
50.077191,8.230316,18.9290375725
50.124589,8.691911,21.94248724
51.430897,8.928171,14.36568737
50.550028,9.684854,19.943525315
50.584108,8.668579,20.7607374175
50.807018,8.769396,19.2487254125
49.643238,8.642,19.8146748525
53.56414,9.967882,17.0365
53.523262,10.021227,17.322
53.50793,9.990569,17.327
53.592301,10.053859,14.194
53.817775,12.064708,16.025000000000002
53.78175,12.175512,15.21
54.092278,12.141994,17.245
54.17133,12.080003,14.4475
54.09262,12.099553,17.93
54.17729,12.09792,14.28
53.59617,8.09059,11.37445
52.25534,8.05286,14.27780075
52.17017,9.06255,14.1911
51.55107,9.94976,12.08315
52.49855,7.31747,15.4792745
52.3595,9.71577,18.846975
52.99796,7.94257,16.848450749999998
52.36292,9.70612,14.9421
52.95702,11.16705,13.85110075
52.2703,8.04147,18.194349000000003
51.5302,9.92833,17.91367525
52.15369,10.45591,13.8611495
52.26673,10.54055,15.7958
53.142836,8.212084,18.218599
51.641383,7.331405,18.267
51.536911,7.457463,17.00475
51.547495,7.693835,16.204500000000003
51.533646,7.101786,17.305
51.496527,6.981045,18.12075
51.570662,8.148061,15.624
51.249211,6.732383,14.93725
50.883475,6.469363,16.375
51.277647,7.231895,16.23375
51.342561,6.670195,17.55
51.448762,7.582295,15.44875
51.443012,8.360714,16.067
50.947367,6.957701,18.1225
51.485492,6.735431,18.21475
49.455378,8.425833,19.337999345
49.994975,8.273965,17.25635147
50.000973,8.261277,18.183626175
49.270263,7.826521,9.7202246175
