# This file was generated from the request 'https://toar-data.fz-juelich.de/api/v2/analysis/statistics/map/?daterange=2015-01-01T00:00:00,2015-12-31T23:59:59&variable_id=19&statistics=median,p75,p90,p95&format=csv' received at 2024-11-15 14:57:16.569164+00:00
lat,lon,value
-34.56,-58.506,18.9
28.56,77.094,56.82
28.6787,77.2262,48.99
21.048,105.8,82.87000000000005
47.929732,106.888629,340.0
-6.888,107.61,63.1
23.728,90.398,85.37000000000003
47.913429,106.997907,143.0
1.298,103.78,135.66
-33.464142,-70.660797,30.0
52.16077306,21.03916667,43.210000000000015
52.1116,5.70842,20.10634375
40.01,116.333,142.58
31.907,34.81,25.4
53.2178,6.5789,15.423705263157895
8.484,4.675,26.4
52.17203333,22.27277778,70.9
-33.591390623022,-70.594788,26.0
47.9176056,106.9373611,157.0
-33.049743798096,-71.614167231712,17.4
47.9153833,106.8941944,163.0
-33.673752071375,-70.953064737434,19.4
52.105,5.12446,20.30085592028985
47.863943,106.779094,189.80000000000015
51.5993,-0.068218,24.0
-36.923329602986,-73.036132300941,19.494000000000007
-32.77898790221,-71.373031276855,18.523
-37.021182877699,-73.149555550926,22.59600000000001
-36.784653741124,-73.052063025795,27.472
51.5184,5.14845,21.769413260869563
-34.974925077541,-71.233967512329,18.532000000000004
-45.579045667164,-72.049964505825,57.106000000000016
52.2966,4.51082,17.896761375
51.8414,5.85778,23.1995475
51.48879,-0.441614,22.0
31.21,121.44,101.0
23.12,113.32,64.0
-22.087,-70.193253,18.06
51.45258,0.070766,18.0
51.5210467476039,-0.213492139585065,18.0
51.46603,0.184806,23.0
51.425286,-0.345606,14.0
-36.601713211434,-72.958522830688,21.376000000000005
-37.463035064801,-72.324575155457,52.92
-22.063792,-70.185945,58.02
-22.111064,-70.210828,38.865
-33.365775677885,-70.748288055225,27.40000000000009
-22.44283906304,-68.932546346863,24.43800000000001
-36.616167751711,-72.093040558483,19.225
-38.725302444781,-72.571192550926,19.822000000000003
-53.158295492238,-70.921497482453,8.17
-28.469998068842,-71.219652562817,12.53
-38.74869912298,-72.620788228172,21.79
-29.933006518748,-71.261966365967,18.76
-27.370329154948,-70.323906678352,22.124
-22.460270722943,-68.937706917007,11.04
-33.422301,-70.651162,29.0
-36.594880886514,-72.089253650482,26.792
47.922495,106.794805,345.0
-22.888724142633,-69.318140714844,12.0
-33.492848789461,-70.719440279762,26.0
-33.433089610143,-70.732147868717,25.0
-33.547099645619,-70.666204101852,34.0
-34.143888375919,-70.737131207664,27.95
-33.516630362266,-70.588123961971,28.0
-35.406582744695,-71.633396474869,11.98
-33.437811379126,-70.750171233135,23.0
-33.020419817382,-71.550092842922,40.720000000000006
-39.831316104673,-73.22851282209,36.454
-34.162314609087,-70.713919225517,17.796
-38.764767451719,-72.598795682209,34.65
-35.435141887663,-71.678261499336,14.66
-23.61354215815,-70.383315682411,15.717
-33.37677352033,-70.523326784061,27.0
-35.435725588722,-71.619553864003,14.92
-45.57996447948,-72.061125987766,60.944
-40.584478665958,-73.11871982209,27.48
-33.047466597243,-71.434512871895,13.391999999999998
52.2015,4.98744,18.829196666666668
51.5935,4.82494,23.72287333333334
51.8382,5.85694,20.71138000000001
51.9271,4.46134,23.10533216666667
-37.471182288689,-72.36146284977,20.309
51.9142,4.47992,24.933704166666665
51.4074,5.39333,17.459979934210526
52.2345,6.91949,19.53842033333333
-18.483427991456,-70.290550727043,16.49
-35.836942234921,-71.592865853985,11.91
-29.970390235273,-71.336038250122,14.29
-22.462144644634,-68.92806169339,21.673
47.928444,106.930189,581.9000000000003
17.443464,78.47489,102.8
22.547142,88.351048,296.0
52.22517222,21.89311111,48.7
-36.735998,-73.118693,28.994
52.55094028,19.70527778,45.940000000000005
52.21929306,21.00583333,63.4
-6.236585,106.793335,55.0
-6.182382,106.834094,51.0
21.02177,105.819002,168.86999999999998
-32.2716667,150.8858333,8.6
52.19172722,20.83888889,64.4
51.39909556,21.13916667,54.32
52.40757694,20.95555556,78.76000000000002
52.29085889,21.03916667,46.0
28.598096,77.189066,371.3
51.406968,6.965643,23.296000000000003
49.444516,10.316582,21.96800000000001
48.95218,10.59772,23.687
53.564399,9.94458,32.84590000000001
49.783942,6.690488,27.93144989
49.351143,8.423005,28.625859829999992
52.401352,13.059945,28.25
53.064262,14.285139,28.617
52.146264,14.638166,30.93
51.756476,14.327998,28.817
52.337336,14.538595,29.972
52.409309,12.548376,27.62
52.563835,14.015252,25.16
52.393932,13.037474,28.33300000000001
52.420442,12.552303,27.157
52.832467,13.822211,30.41300000000001
52.99875,11.73846,20.74
51.746344,14.33455,27.28800000000001
52.608609,12.885194,25.71
52.677651,13.582269,28.171000000000006
52.388869,13.094618,28.17
51.5645,14.3764,25.20200000000001
52.349703,13.424304,29.187
49.304889,10.572297,24.915000000000006
50.058195,12.18865,26.797
49.869422,9.171544,24.320999999999994
49.991518,9.117973,23.297
48.376576,10.88837,26.199000000000005
49.89833,10.887686,24.53
48.177175,12.829314,26.96
50.260578,10.959312,22.918000000000013
48.769444,11.428766,25.985
48.909518,11.879245,26.94
47.72514,10.306561,20.496
47.554391,9.690021,25.52
48.137252,11.564924,25.996
48.154534,11.554669,23.94
48.853211,11.777818,26.69
48.397079,10.008293,25.663000000000004
49.462229,11.025473,25.917
49.321955,12.128139,26.41
49.438464,12.548869,17.68
49.67895,12.159361,25.13
49.804695,9.95642,24.41
48.021657,12.538174,23.81
48.173194,11.648036,23.270000000000003
48.326013,10.903051,24.942000000000007
47.968753,11.220172,18.18
48.149606,11.536513,26.88
48.573629,13.422039,28.234
47.648459,12.188324,24.431000000000004
53.060045,8.916966,24.79
53.562455,8.569405,18.178
53.1177,8.69506,25.765999999999995
50.077191,8.230316,28.627176285
50.124589,8.691911,32.18495902800001
51.430897,8.928171,22.84671898000001
50.550028,9.684854,29.17575073
50.584108,8.668579,30.175645826
50.807018,8.769396,27.766864397000003
49.643238,8.642,30.718099595
53.56414,9.967882,28.0255
53.523262,10.021227,28.321
53.50793,9.990569,27.475
53.592301,10.053859,24.363200000000003
53.817775,12.064708,25.36
53.78175,12.175512,24.79700000000002
54.092278,12.141994,28.31799999999999
54.17133,12.080003,24.117
54.09262,12.099553,29.682
54.17729,12.09792,23.854000000000006
53.59617,8.09059,20.911061
52.25534,8.05286,24.4798599
52.17017,9.06255,23.0358584
51.55107,9.94976,19.215799
52.49855,7.31747,26.603299300000003
52.3595,9.71577,29.480829999999997
52.99796,7.94257,29.324130000000004
52.36292,9.70612,25.1932293
52.95702,11.16705,22.7180995
52.2703,8.04147,29.741558800000007
51.5302,9.92833,27.262710299999995
52.15369,10.45591,21.39528040000001
52.26673,10.54055,25.7691792
53.142836,8.212084,31.006439200000003
51.641383,7.331405,28.4336
51.536911,7.457463,27.1028
51.547495,7.693835,25.995399999999997
51.533646,7.101786,26.679200000000016
51.496527,6.981045,27.182
51.570662,8.148061,24.522600000000008
51.249211,6.732383,23.609
50.883475,6.469363,24.778
51.277647,7.231895,25.339400000000005
51.342561,6.670195,26.554400000000005
51.448762,7.582295,24.23380000000001
51.443012,8.360714,24.813
50.947367,6.957701,27.9066
51.485492,6.735431,28.094
49.455378,8.425833,30.64834976
49.994975,8.273965,27.66681022400002
50.000973,8.261277,28.399960324
49.270263,7.826521,15.93687487
49.446747,7.768869,25.57743015
49.842136,7.866208,26.687349320000003
49.629528,8.35533,32.35493049899999
50.355581,7.596583,26.34379959
50.424568,7.732456,17.72859955
50.431398,7.460812,22.222669984000003
54.093233,10.240623,22.792800000000003
53.924712,9.532635,26.516400000000004
54.78143,9.43809,26.300999999999995
53.835492,10.695936,24.5455
54.304676,10.135158,28.072
49.233464,6.987601,24.636000000000003
52.268369,11.864795,24.50088
51.496188,11.979073,25.6937
52.127906,11.611456,26.73974
51.662452,11.043383,17.94826000000001
51.494756,11.981314,35.53831
51.837055,11.891655,26.9377
51.197249,11.96096,26.22925
50.979455,11.037924,21.512091635
50.655861,12.205199,23.188470842000022
50.977462,11.32607,31.49596195100003
52.80077,10.75673,18.947
51.462734,13.526796,26.43800000000001
53.631805,11.398332,25.71400000000001
51.61365,10.42275,25.4398
51.672809,6.629576,26.7854
51.169967,6.458842,26.8911
53.928028,9.511769,38.252
53.698939,10.775796,25.741
51.475183,11.983415,27.955485000000003
50.653245,10.668641,19.358512876000013
51.75413,14.325549,29.03400000000006
52.481882,13.84825,29.270999999999997
42.31389999999998,19.52342,28.0196
41.31989999999998,19.4492,26.331000000000003
40.40308999999999,19.4862,17.86
40.62593,20.78018,71.8594
47.7161111105768,13.6322222222222,18.383749
47.0416679994646,15.433056,36.89000129000001
47.6830555994656,13.1,20.0
48.219109999466674,16.349818,90.9205017
48.2167394439111,16.3809180555556,29.267090219
48.2167394439111,16.3809180555556,117.01049804
47.2626193994649,11.3923611,23.710498808
48.16489999946657,14.0366,27.0
48.3061194439113,14.2975027777778,27.0
48.162069443911,16.5256138888889,24.94300078
47.4285527994652,11.8718028,19.910599504
47.0447222216868,15.1527777777778,32.037482440000005
48.219109999466674,16.349818,28.208399954000004
48.2030599994666,16.43455,29.72680053600001
47.4100322216874,9.74344083333333,22.600000000000023
47.7702799994658,16.76639,30.497401028
48.5311111094674,14.574722222222,17.176005162000003
47.7702799994658,16.76639,28.454471388
47.84011379946592,16.526170000000004,27.779000466000003
48.08429999946638,16.329,28.5
48.27328999946678,14.314789999999999,29.9400997
48.3917199994671,13.67114,18.819203185000003
47.81564999946587,13.03488,19.0
48.162069443911,16.5256138888889,24.466800298000003
48.331111110578,15.9036111111111,28.0
48.2030599994666,16.43455,28.03460996800001
48.2094444439111,14.4369444444444,28.882500645
48.2167394439111,16.3809180555556,37.99260099600001
47.0943611105647,15.4151111111111,26.239999575
46.8349999994643,14.8436111111111,36.154578384
48.3917199994671,13.67114,20.701440422000005
48.08429999946638,16.329,73.0
48.30298999946685,14.282169999999999,32.431318654
47.9719443994662,13.60083333,24.293499935
47.0556109994646,15.416603,38.70999945399999
47.7974999994658,13.0536111111111,20.0
48.3061194439113,14.2975027777778,27.038690172
46.6266166661308,14.2991444444444,80.74000549
46.7783333327976,15.5405555555556,41.09946287800001
47.84011379946592,16.526170000000004,33.512932954000014
48.2049999994667,16.30975,97.07350157
48.1449999994665,16.4744444444444,34.0
48.331111110578,15.9036111111111,49.5
48.2263608328,16.458345,179.22000122
46.6255599994641,14.31806,31.144439682
46.8277319994643,12.765622,25.483599072000004
47.8386110994659,14.441388889,13.19199991
