# This file was generated from the request 'https://toar-data.fz-juelich.de/api/v2/analysis/statistics/map/?daterange=2015-01-01T00:00:00,2015-12-31T23:59:59&variable_id=3&statistics=median,p75,p90,p95&format=csv' received at 2024-11-15 14:58:58.911098+00:00
lat,lon,value
50.754704,6.093923,1.24362282
50.773131,6.095775,63.074568935
51.314248,9.483397,6.26577869081
51.154843,9.031754,0.300052429844
50.584108,8.668579,51.55243122060375
50.807018,8.769396,76.66362874182471
49.643238,8.642,31.8543109015519
52.401352,13.059945,3.0629524
53.064262,14.285139,1.002275
52.146264,14.638166,2.02259095
51.756476,14.327998,30.69968325
52.337336,14.538595,35.4324258
52.93189,12.809481,5.5405762
52.409309,12.548376,19.5283261
52.563835,14.015252,1.002275
52.393932,13.037474,42.376187
52.420442,12.552303,1.002275
52.832467,13.822211,30.5453329
52.99875,11.73846,1.002275
51.746344,14.33455,2.0767138
52.194225,12.561389,1.002275
51.897598,14.057064,1.002275
52.608609,12.885194,1.002275
52.677651,13.582269,19.9813544
52.388869,13.094618,37.6534672
52.484168,13.123698,1.002275
51.5645,14.3764,1.002275
52.349703,13.424304,2.164914
52.33468,14.52596,1.002275
52.542745,13.349119,6.6470878
52.486134,13.348416,4.3619008
52.398521,13.37071,0.8739838000000001
52.473089,13.225856,0.5612739999999999
52.489451,13.430844,5.1396662
52.636708,13.494857,1.1947118
52.44775,13.647013,0.8980384
52.463592,13.318308,37.9501406
52.653149,13.296353,0.80182
52.467489,13.441809,62.3695687
52.513319,13.469314,31.3832348
52.485278,13.529574,3.8968452
52.506604,13.332839,48.03503165
52.513602,13.41883,5.283993799999999
52.438209,13.387636,59.93404045
49.07655,8.40666,10.42366
49.544,8.465965,6.41456
49.419576,8.676807,13.63094
49.300681,8.69993,4.0091
48.8088,9.229745,12.82912
49.16548,9.224881,19.24368
48.396819,9.979058,9.62184
48.57818,7.80232,9.62184
47.588152,7.633271,4.0091
48.899272,9.17288,8.0182
48.488887,9.20732,12.82912
48.850373,10.098309,8.0182
47.808469,7.764349,0.80182
48.889028,8.665574,18.44186
47.660553,9.486255,8.0182
48.04842,8.463819,4.0091
48.67819,9.227587,16.83822
48.090185,9.799713,5.61274
47.664428,9.169281,6.41456
49.634841,9.657919,3.20728
47.819182,7.567796,5.61274
48.773256,8.219629,4.0091
49.00793,8.3869,40.091
49.028711,8.3556,5.61274
48.001509,7.831787,4.0091
48.345404,9.207748,0.80182
49.492548,8.471011,38.48736
48.783801,9.179286,79.38018
48.507319,9.050407,11.22548
48.648925,8.903303,2.40546
48.768659,9.184538,103.43478
48.788251,9.191389,141.92213999999998
48.801583,9.016748,56.92922
47.988535,7.859872,72.1638
49.004225,8.524194,50.51466
48.489348,9.210745,107.44388
49.14601,9.225862,96.2184
48.22915,8.39062,75.37107999999999
49.304889,10.572297,30.8820973
49.869422,9.171544,4.15142305
49.991518,9.117973,14.73143795
48.364589,10.895029,14.98802035
48.376576,10.88837,8.455191899999999
49.89833,10.887686,10.1390139
48.177175,12.829314,10.5800149
48.182835,12.781387,2.1809504
50.316103,11.904312,4.3057734
48.769444,11.428766,11.987209
48.909518,11.879245,13.9677044
48.904228,11.948795,12.067391
47.72514,10.306561,5.1476844
50.103135,11.442591,6.1579776
48.539801,12.157051,13.4465214
47.554391,9.690021,12.388119
48.137252,11.564924,56.6566012
48.154534,11.554669,13.64898095
48.853211,11.777818,1.3310212
48.397079,10.008293,12.0393273
49.44591,11.088444,20.7511016
49.462229,11.025473,10.4958238
49.019013,12.101855,43.7713538
49.321955,12.128139,7.857836000000001
50.048397,10.232076,10.03277275
49.438464,12.548869,0.3367643999999999
49.67895,12.159361,12.3360007
48.021657,12.538174,6.6631242
48.173194,11.648036,4.490192
48.326013,10.903051,3.2233163999999994
47.968753,11.220172,0.7456926
